Mode: FUNC_078  Corner: FUNC_0.78V_SETUP
Scenario: FUNC_0.78V_SETUP
Constraint: max_capacitance

Category Summary
Category,VIOLATED
SRAM,16384
Power_Switch,88
Level_Shifter,2
BUF,5564
INV,62
mem,1116
others,464

Category,Type,Name,Required,Actual,Slack,Violation
SRAM,NET,bit_secure_14_slice_9_t_din2piso[7],0.025,2.709,-2.684,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_9_nibble_0/O2[3],0.025,2.709,-2.684,VIOLATED
SRAM,NET,bit_secure_12_slice_27_t_din2piso[12],0.025,2.709,-2.684,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_27_nibble_1/O2[0],0.025,2.709,-2.684,VIOLATED
BUF,NET,bit_secure_0_slice_0_sipo_bit/compile_ZBUF_2_203,64.000,66.684,-2.684,VIOLATED
BUF,PIN,PIN: bit_secure_0_slice_0_sipo_bit/compile_ZBUF_2_inst_244584/Y,64.000,66.684,-2.684,VIOLATED
SRAM,NET,bit_secure_10_slice_8_t_din2piso[5],0.025,2.708,-2.683,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_8_nibble_0/O2[1],0.025,2.708,-2.683,VIOLATED
BUF,NET,compile_ZBUF_67_3577,32.000,34.683,-2.683,VIOLATED
BUF,PIN,PIN: compile_ZBUF_67_inst_250910/Y,32.000,34.683,-2.683,VIOLATED
SRAM,NET,bit_secure_12_slice_18_t_din2piso[12],0.025,2.708,-2.683,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_18_nibble_1/O2[0],0.025,2.708,-2.683,VIOLATED
SRAM,NET,bit_secure_11_slice_24_t_din2piso[12],0.025,2.706,-2.681,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_24_nibble_1/O2[0],0.025,2.706,-2.681,VIOLATED
BUF,NET,bit_secure_8_slice_24_iso7184,64.000,66.681,-2.681,VIOLATED
BUF,PIN,PIN: bit_secure_8_slice_24_sipo_bit/compile_HFSBUF_71_173218/Y,64.000,66.681,-2.681,VIOLATED
SRAM,NET,bit_secure_9_slice_24_t_din2piso[5],0.025,2.704,-2.679,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_24_nibble_0/O2[1],0.025,2.704,-2.679,VIOLATED
SRAM,NET,bit_secure_0_slice_20_t_din2piso[2],0.025,2.704,-2.679,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_20_nibble_0/O1[2],0.025,2.704,-2.679,VIOLATED
SRAM,NET,bit_secure_1_slice_23_t_din2piso[11],0.025,2.704,-2.679,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_23_nibble_1/O1[3],0.025,2.704,-2.679,VIOLATED
SRAM,NET,bit_secure_5_slice_14_t_din2piso[1],0.025,2.702,-2.677,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_14_nibble_0/O1[1],0.025,2.702,-2.677,VIOLATED
SRAM,NET,bit_secure_2_slice_21_t_din2piso[3],0.025,2.702,-2.677,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_21_nibble_0/O1[3],0.025,2.702,-2.677,VIOLATED
SRAM,NET,bit_secure_3_slice_27_t_din2piso[3],0.025,2.701,-2.676,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_27_nibble_0/O1[3],0.025,2.701,-2.676,VIOLATED
SRAM,NET,bit_secure_2_slice_28_t_din2piso[2],0.025,2.701,-2.676,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_28_nibble_0/O1[2],0.025,2.701,-2.676,VIOLATED
SRAM,NET,bit_secure_8_slice_18_t_din2piso[1],0.025,2.701,-2.676,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_18_nibble_0/O1[1],0.025,2.701,-2.676,VIOLATED
SRAM,NET,bit_secure_9_slice_19_t_din2piso[2],0.025,2.699,-2.674,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_19_nibble_0/O1[2],0.025,2.699,-2.674,VIOLATED
SRAM,NET,bit_secure_10_slice_24_t_din2piso[13],0.025,2.698,-2.673,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_24_nibble_1/O2[1],0.025,2.698,-2.673,VIOLATED
SRAM,NET,bit_secure_3_slice_17_t_din2piso[6],0.025,2.697,-2.672,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_17_nibble_0/O2[2],0.025,2.697,-2.672,VIOLATED
SRAM,NET,bit_secure_13_slice_0_t_din2piso[4],0.025,2.695,-2.670,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_0_nibble_0/O2[0],0.025,2.695,-2.670,VIOLATED
SRAM,NET,bit_secure_8_slice_24_t_din2piso[15],0.025,2.694,-2.669,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_24_nibble_1/O2[3],0.025,2.694,-2.669,VIOLATED
SRAM,NET,bit_secure_1_slice_0_t_din2piso[7],0.025,2.694,-2.669,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_0_nibble_0/O2[3],0.025,2.694,-2.669,VIOLATED
SRAM,NET,bit_secure_7_slice_9_t_din2piso[6],0.025,2.694,-2.669,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_9_nibble_0/O2[2],0.025,2.694,-2.669,VIOLATED
BUF,NET,bit_secure_13_slice_10_sipo_bit/compile_HFSNET_3,32.000,34.667,-2.667,VIOLATED
BUF,PIN,PIN: bit_secure_13_slice_10_sipo_bit/compile_HFSBUF_21_143413/Y,32.000,34.667,-2.667,VIOLATED
SRAM,NET,bit_secure_3_slice_18_t_din2piso[6],0.025,2.691,-2.666,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_18_nibble_0/O2[2],0.025,2.691,-2.666,VIOLATED
SRAM,NET,bit_secure_14_slice_25_t_din2piso[5],0.025,2.691,-2.666,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_25_nibble_0/O2[1],0.025,2.691,-2.666,VIOLATED
SRAM,NET,bit_secure_10_slice_28_t_din2piso[15],0.025,2.690,-2.665,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_28_nibble_1/O2[3],0.025,2.690,-2.665,VIOLATED
SRAM,NET,bit_secure_13_slice_1_t_din2piso[2],0.025,2.690,-2.665,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_1_nibble_0/O1[2],0.025,2.690,-2.665,VIOLATED
SRAM,NET,bit_secure_11_slice_0_t_din2piso[11],0.025,2.690,-2.665,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_0_nibble_1/O1[3],0.025,2.690,-2.665,VIOLATED
SRAM,NET,bit_secure_3_slice_1_t_din2piso[2],0.025,2.690,-2.665,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_1_nibble_0/O1[2],0.025,2.690,-2.665,VIOLATED
SRAM,NET,bit_secure_1_slice_27_t_din2piso[14],0.025,2.689,-2.664,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_27_nibble_1/O2[2],0.025,2.689,-2.664,VIOLATED
SRAM,NET,bit_secure_10_slice_27_t_din2piso[12],0.025,2.689,-2.664,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_27_nibble_1/O2[0],0.025,2.689,-2.664,VIOLATED
SRAM,NET,bit_secure_12_slice_3_t_din2piso[0],0.025,2.688,-2.663,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_3_nibble_0/O1[0],0.025,2.688,-2.663,VIOLATED
SRAM,NET,bit_secure_11_slice_0_t_din2piso[15],0.025,2.687,-2.662,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_0_nibble_1/O2[3],0.025,2.687,-2.662,VIOLATED
SRAM,NET,bit_secure_4_slice_29_t_din2piso[1],0.025,2.686,-2.661,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_29_nibble_0/O1[1],0.025,2.686,-2.661,VIOLATED
BUF,NET,compile_ZBUF_21_2122,16.000,18.661,-2.661,VIOLATED
BUF,PIN,PIN: compile_ZBUF_21_inst_248394/Y,16.000,18.661,-2.661,VIOLATED
SRAM,NET,bit_secure_7_slice_15_t_din2piso[10],0.025,2.686,-2.661,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_15_nibble_1/O1[2],0.025,2.686,-2.661,VIOLATED
BUF,NET,bit_secure_15_slice_19_iso11778,32.000,34.660,-2.660,VIOLATED
BUF,PIN,PIN: bit_secure_15_slice_19_sipo_bit/compile_HFSBUF_7_164670/Y,32.000,34.660,-2.660,VIOLATED
SRAM,NET,bit_secure_14_slice_9_t_din2piso[14],0.025,2.685,-2.660,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_9_nibble_1/O2[2],0.025,2.685,-2.660,VIOLATED
SRAM,NET,bit_secure_0_slice_13_t_din2piso[6],0.025,2.685,-2.660,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_13_nibble_0/O2[2],0.025,2.685,-2.660,VIOLATED
SRAM,NET,bit_secure_4_slice_12_t_din2piso[9],0.025,2.685,-2.660,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_12_nibble_1/O1[1],0.025,2.685,-2.660,VIOLATED
SRAM,NET,bit_secure_10_slice_8_t_din2piso[3],0.025,2.685,-2.660,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_8_nibble_0/O1[3],0.025,2.685,-2.660,VIOLATED
SRAM,NET,bit_secure_0_slice_29_t_din2piso[6],0.025,2.684,-2.659,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_29_nibble_0/O2[2],0.025,2.684,-2.659,VIOLATED
SRAM,NET,bit_secure_2_slice_0_t_din2piso[14],0.025,2.684,-2.659,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_0_nibble_1/O2[2],0.025,2.684,-2.659,VIOLATED
SRAM,NET,bit_secure_5_slice_2_t_din2piso[8],0.025,2.683,-2.658,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_2_nibble_1/O1[0],0.025,2.683,-2.658,VIOLATED
BUF,NET,compile_ZBUF_44_6287,64.000,66.658,-2.658,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_255344/Y,64.000,66.658,-2.658,VIOLATED
BUF,NET,compile_ZBUF_21_2735,64.000,66.658,-2.658,VIOLATED
BUF,PIN,PIN: compile_ZBUF_21_inst_249487/Y,64.000,66.658,-2.658,VIOLATED
SRAM,NET,bit_secure_11_slice_3_t_din2piso[7],0.025,2.683,-2.658,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_3_nibble_0/O2[3],0.025,2.683,-2.658,VIOLATED
BUF,NET,compile_ZBUF_2_6299,32.000,34.658,-2.658,VIOLATED
BUF,PIN,PIN: compile_ZBUF_2_inst_255361/Y,32.000,34.658,-2.658,VIOLATED
SRAM,NET,bit_secure_1_slice_29_t_din2piso[10],0.025,2.683,-2.658,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_29_nibble_1/O1[2],0.025,2.683,-2.658,VIOLATED
SRAM,NET,bit_secure_3_slice_8_t_din2piso[7],0.025,2.683,-2.658,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_8_nibble_0/O2[3],0.025,2.683,-2.658,VIOLATED
SRAM,NET,bit_secure_2_slice_9_t_din2piso[7],0.025,2.682,-2.657,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_9_nibble_0/O2[3],0.025,2.682,-2.657,VIOLATED
SRAM,NET,bit_secure_11_slice_1_t_din2piso[3],0.025,2.682,-2.657,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_1_nibble_0/O1[3],0.025,2.682,-2.657,VIOLATED
SRAM,NET,bit_secure_10_slice_27_t_din2piso[7],0.025,2.681,-2.656,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_27_nibble_0/O2[3],0.025,2.681,-2.656,VIOLATED
SRAM,NET,bit_secure_15_slice_9_t_din2piso[13],0.025,2.681,-2.656,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_9_nibble_1/O2[1],0.025,2.681,-2.656,VIOLATED
SRAM,NET,bit_secure_8_slice_11_t_din2piso[12],0.025,2.680,-2.655,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_11_nibble_1/O2[0],0.025,2.680,-2.655,VIOLATED
SRAM,NET,bit_secure_5_slice_21_t_din2piso[3],0.025,2.680,-2.655,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_21_nibble_0/O1[3],0.025,2.680,-2.655,VIOLATED
SRAM,NET,bit_secure_3_slice_0_t_din2piso[7],0.025,2.679,-2.654,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_0_nibble_0/O2[3],0.025,2.679,-2.654,VIOLATED
SRAM,NET,bit_secure_12_slice_30_t_din2piso[3],0.025,2.677,-2.652,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_30_nibble_0/O1[3],0.025,2.677,-2.652,VIOLATED
BUF,NET,compile_ZBUF_44_1318,64.000,66.652,-2.652,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_246905/Y,64.000,66.652,-2.652,VIOLATED
SRAM,NET,bit_secure_3_slice_27_t_din2piso[10],0.025,2.676,-2.651,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_27_nibble_1/O1[2],0.025,2.676,-2.651,VIOLATED
SRAM,NET,bit_secure_10_slice_17_t_din2piso[7],0.025,2.676,-2.651,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_17_nibble_0/O2[3],0.025,2.676,-2.651,VIOLATED
SRAM,NET,bit_secure_1_slice_5_t_din2piso[11],0.025,2.674,-2.649,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_5_nibble_1/O1[3],0.025,2.674,-2.649,VIOLATED
SRAM,NET,bit_secure_7_slice_18_t_din2piso[5],0.025,2.674,-2.649,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_18_nibble_0/O2[1],0.025,2.674,-2.649,VIOLATED
SRAM,NET,bit_secure_2_slice_5_t_din2piso[7],0.025,2.674,-2.649,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_5_nibble_0/O2[3],0.025,2.674,-2.649,VIOLATED
SRAM,NET,bit_secure_9_slice_17_t_din2piso[14],0.025,2.673,-2.648,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_17_nibble_1/O2[2],0.025,2.673,-2.648,VIOLATED
BUF,NET,compile_ZBUF_2_6954,64.000,66.646,-2.646,VIOLATED
BUF,PIN,PIN: compile_ZBUF_2_inst_256429/Y,64.000,66.646,-2.646,VIOLATED
BUF,NET,compile_HFSNET_30761,32.000,34.645,-2.645,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_144_172777/Y,32.000,34.645,-2.645,VIOLATED
SRAM,NET,bit_secure_4_slice_7_t_din2piso[3],0.025,2.667,-2.642,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_7_nibble_0/O1[3],0.025,2.667,-2.642,VIOLATED
SRAM,NET,bit_secure_9_slice_11_t_din2piso[10],0.025,2.663,-2.638,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_11_nibble_1/O1[2],0.025,2.663,-2.638,VIOLATED
SRAM,NET,bit_secure_8_slice_2_t_din2piso[1],0.025,2.662,-2.637,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_2_nibble_0/O1[1],0.025,2.662,-2.637,VIOLATED
BUF,NET,bit_secure_3_slice_27_sipo_bit/compile_HFSNET_4,32.000,34.637,-2.637,VIOLATED
BUF,PIN,PIN: bit_secure_3_slice_27_sipo_bit/compile_HFSBUF_73_170162/Y,32.000,34.637,-2.637,VIOLATED
SRAM,NET,bit_secure_9_slice_8_t_din2piso[9],0.025,2.662,-2.637,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_8_nibble_1/O1[1],0.025,2.662,-2.637,VIOLATED
SRAM,NET,bit_secure_4_slice_28_t_din2piso[13],0.025,2.662,-2.637,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_28_nibble_1/O2[1],0.025,2.662,-2.637,VIOLATED
SRAM,NET,bit_secure_10_slice_16_t_din2piso[7],0.025,2.662,-2.637,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_16_nibble_0/O2[3],0.025,2.662,-2.637,VIOLATED
SRAM,NET,bit_secure_0_slice_12_t_din2piso[15],0.025,2.661,-2.636,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_12_nibble_1/O2[3],0.025,2.661,-2.636,VIOLATED
SRAM,NET,bit_secure_12_slice_4_t_din2piso[15],0.025,2.661,-2.636,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_4_nibble_1/O2[3],0.025,2.661,-2.636,VIOLATED
SRAM,NET,bit_secure_2_slice_21_t_din2piso[12],0.025,2.661,-2.636,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_21_nibble_1/O2[0],0.025,2.661,-2.636,VIOLATED
SRAM,NET,bit_secure_10_slice_0_t_din2piso[4],0.025,2.661,-2.636,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_0_nibble_0/O2[0],0.025,2.661,-2.636,VIOLATED
BUF,NET,bit_secure_9_slice_21_iso7786,32.000,34.635,-2.635,VIOLATED
BUF,PIN,PIN: bit_secure_9_slice_21_sipo_bit/compile_HFSBUF_7_168061/Y,32.000,34.635,-2.635,VIOLATED
SRAM,NET,bit_secure_8_slice_4_t_din2piso[5],0.025,2.660,-2.635,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_4_nibble_0/O2[1],0.025,2.660,-2.635,VIOLATED
BUF,NET,bit_secure_3_slice_27_iso3887,32.000,34.633,-2.633,VIOLATED
BUF,PIN,PIN: bit_secure_3_slice_27_sipo_bit/compile_HFSBUF_113_173083/Y,32.000,34.633,-2.633,VIOLATED
SRAM,NET,bit_secure_14_slice_1_t_din2piso[13],0.025,2.658,-2.633,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_1_nibble_1/O2[1],0.025,2.658,-2.633,VIOLATED
SRAM,NET,bit_secure_9_slice_24_t_din2piso[6],0.025,2.658,-2.633,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_24_nibble_0/O2[2],0.025,2.658,-2.633,VIOLATED
SRAM,NET,bit_secure_3_slice_31_t_din2piso[2],0.025,2.657,-2.632,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_31_nibble_0/O1[2],0.025,2.657,-2.632,VIOLATED
SRAM,NET,bit_secure_1_slice_19_t_din2piso[5],0.025,2.657,-2.632,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_19_nibble_0/O2[1],0.025,2.657,-2.632,VIOLATED
SRAM,NET,bit_secure_5_slice_21_t_din2piso[1],0.025,2.657,-2.632,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_21_nibble_0/O1[1],0.025,2.657,-2.632,VIOLATED
SRAM,NET,bit_secure_8_slice_6_t_din2piso[1],0.025,2.655,-2.630,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_6_nibble_0/O1[1],0.025,2.655,-2.630,VIOLATED
SRAM,NET,bit_secure_12_slice_18_t_din2piso[11],0.025,2.655,-2.630,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_18_nibble_1/O1[3],0.025,2.655,-2.630,VIOLATED
SRAM,NET,bit_secure_14_slice_7_t_din2piso[13],0.025,2.655,-2.630,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_7_nibble_1/O2[1],0.025,2.655,-2.630,VIOLATED
SRAM,NET,bit_secure_1_slice_7_t_din2piso[8],0.025,2.655,-2.630,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_7_nibble_1/O1[0],0.025,2.655,-2.630,VIOLATED
SRAM,NET,bit_secure_7_slice_8_t_din2piso[1],0.025,2.654,-2.629,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_8_nibble_0/O1[1],0.025,2.654,-2.629,VIOLATED
SRAM,NET,bit_secure_15_slice_16_t_din2piso[0],0.025,2.654,-2.629,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_16_nibble_0/O1[0],0.025,2.654,-2.629,VIOLATED
SRAM,NET,bit_secure_11_slice_18_t_din2piso[10],0.025,2.654,-2.629,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_18_nibble_1/O1[2],0.025,2.654,-2.629,VIOLATED
BUF,NET,compile_HFSNET_5749,32.000,34.628,-2.628,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_53_139885/Y,32.000,34.628,-2.628,VIOLATED
SRAM,NET,bit_secure_7_slice_3_t_din2piso[15],0.025,2.652,-2.627,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_3_nibble_1/O2[3],0.025,2.652,-2.627,VIOLATED
BUF,NET,bit_secure_15_pout2slice_0_15[5],32.000,34.626,-2.626,VIOLATED
BUF,PIN,PIN: bit_secure_15_sipo_slice_first/compile_HFSBUF_28_168553/Y,32.000,34.626,-2.626,VIOLATED
SRAM,NET,bit_secure_1_slice_1_t_din2piso[2],0.025,2.650,-2.625,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_1_nibble_0/O1[2],0.025,2.650,-2.625,VIOLATED
BUF,NET,compile_ZBUF_21_6884,32.000,34.625,-2.625,VIOLATED
BUF,PIN,PIN: compile_ZBUF_21_inst_256308/Y,32.000,34.625,-2.625,VIOLATED
BUF,NET,bit_secure_9_slice_27_sipo_bit/compile_HFSNET_16,32.000,34.625,-2.625,VIOLATED
BUF,PIN,PIN: bit_secure_9_slice_27_sipo_bit/compile_HFSBUF_92_170744/Y,32.000,34.625,-2.625,VIOLATED
BUF,NET,compile_ZBUF_21_3104,16.000,18.624,-2.624,VIOLATED
BUF,PIN,PIN: compile_ZBUF_21_inst_250122/Y,16.000,18.624,-2.624,VIOLATED
BUF,NET,compile_ZBUF_21_2672,16.000,18.624,-2.624,VIOLATED
BUF,PIN,PIN: compile_ZBUF_21_inst_249359/Y,16.000,18.624,-2.624,VIOLATED
SRAM,NET,bit_secure_2_slice_4_t_din2piso[1],0.025,2.649,-2.624,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_4_nibble_0/O1[1],0.025,2.649,-2.624,VIOLATED
SRAM,NET,bit_secure_7_slice_24_t_din2piso[3],0.025,2.648,-2.623,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_24_nibble_0/O1[3],0.025,2.648,-2.623,VIOLATED
SRAM,NET,bit_secure_8_slice_1_t_din2piso[5],0.025,2.648,-2.623,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_1_nibble_0/O2[1],0.025,2.648,-2.623,VIOLATED
BUF,NET,compile_HFSNET_32912,64.000,66.623,-2.623,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_67052_177151/Y,64.000,66.623,-2.623,VIOLATED
SRAM,NET,bit_secure_1_slice_16_t_din2piso[15],0.025,2.646,-2.621,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_16_nibble_1/O2[3],0.025,2.646,-2.621,VIOLATED
SRAM,NET,bit_secure_8_slice_22_t_din2piso[13],0.025,2.646,-2.621,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_22_nibble_1/O2[1],0.025,2.646,-2.621,VIOLATED
SRAM,NET,bit_secure_12_slice_7_t_din2piso[10],0.025,2.645,-2.620,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_7_nibble_1/O1[2],0.025,2.645,-2.620,VIOLATED
SRAM,NET,bit_secure_4_slice_13_t_din2piso[3],0.025,2.644,-2.619,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_13_nibble_0/O1[3],0.025,2.644,-2.619,VIOLATED
SRAM,NET,bit_secure_13_slice_9_t_din2piso[5],0.025,2.644,-2.619,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_9_nibble_0/O2[1],0.025,2.644,-2.619,VIOLATED
SRAM,NET,bit_secure_9_slice_11_t_din2piso[8],0.025,2.644,-2.619,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_11_nibble_1/O1[0],0.025,2.644,-2.619,VIOLATED
SRAM,NET,bit_secure_5_slice_25_t_din2piso[5],0.025,2.643,-2.618,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_25_nibble_0/O2[1],0.025,2.643,-2.618,VIOLATED
BUF,NET,compile_HFSNET_6094,32.000,34.618,-2.618,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_209_140252/Y,32.000,34.618,-2.618,VIOLATED
others,NET,ropt_net_68737,16.000,18.618,-2.618,VIOLATED
others,PIN,PIN: route_opt_ropt_mt_inst_310971/Y,16.000,18.618,-2.618,VIOLATED
SRAM,NET,bit_secure_12_slice_26_t_din2piso[13],0.025,2.642,-2.617,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_26_nibble_1/O2[1],0.025,2.642,-2.617,VIOLATED
BUF,NET,compile_HFSNET_29458,32.000,34.616,-2.616,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_126_171448/Y,32.000,34.616,-2.616,VIOLATED
BUF,NET,bit_secure_4_slice_25_sipo_bit/clock_opt_cts_opt_ZBUF_142_335,64.000,66.615,-2.615,VIOLATED
BUF,PIN,PIN: bit_secure_4_slice_25_sipo_bit/clock_opt_cts_opt_ZBUF_142_inst_287275/Y,64.000,66.615,-2.615,VIOLATED
SRAM,NET,bit_secure_5_slice_10_t_din2piso[13],0.025,2.639,-2.614,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_10_nibble_1/O2[1],0.025,2.639,-2.614,VIOLATED
SRAM,NET,bit_secure_5_slice_4_t_din2piso[10],0.025,2.639,-2.614,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_4_nibble_1/O1[2],0.025,2.639,-2.614,VIOLATED
SRAM,NET,bit_secure_3_slice_31_t_din2piso[0],0.025,2.639,-2.614,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_31_nibble_0/O1[0],0.025,2.639,-2.614,VIOLATED
SRAM,NET,bit_secure_10_slice_22_t_din2piso[9],0.025,2.639,-2.614,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_22_nibble_1/O1[1],0.025,2.639,-2.614,VIOLATED
SRAM,NET,bit_secure_10_slice_28_t_din2piso[9],0.025,2.638,-2.613,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_28_nibble_1/O1[1],0.025,2.638,-2.613,VIOLATED
SRAM,NET,bit_secure_7_slice_22_t_din2piso[2],0.025,2.638,-2.613,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_22_nibble_0/O1[2],0.025,2.638,-2.613,VIOLATED
SRAM,NET,bit_secure_0_slice_13_t_din2piso[10],0.025,2.636,-2.611,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_13_nibble_1/O1[2],0.025,2.636,-2.611,VIOLATED
SRAM,NET,bit_secure_0_slice_21_t_din2piso[8],0.025,2.636,-2.611,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_21_nibble_1/O1[0],0.025,2.636,-2.611,VIOLATED
SRAM,NET,bit_secure_12_slice_15_t_din2piso[3],0.025,2.635,-2.610,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_15_nibble_0/O1[3],0.025,2.635,-2.610,VIOLATED
SRAM,NET,bit_secure_5_slice_15_t_din2piso[8],0.025,2.635,-2.610,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_15_nibble_1/O1[0],0.025,2.635,-2.610,VIOLATED
SRAM,NET,bit_secure_8_slice_15_t_din2piso[0],0.025,2.634,-2.609,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_15_nibble_0/O1[0],0.025,2.634,-2.609,VIOLATED
BUF,NET,compile_ZBUF_21_4279,16.000,18.608,-2.608,VIOLATED
BUF,PIN,PIN: compile_ZBUF_21_inst_252043/Y,16.000,18.608,-2.608,VIOLATED
